method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
Binary-mask A*,1,1047.6660889654843,11690,84.71700000018245,0.9732905982905983,0.026709401709401726,nan,nan,nan,0.0,2229,286360
Soft-probability A*,1,1047.6660889654843,17133,129.93439999991097,0.9754273504273504,0.024572649572649596,nan,nan,nan,0.0,2229,286360
Clearance-aware A*,1,1047.6660889654843,15847,138.83410000016738,1.0,0.0,nan,nan,nan,0.0,2229,286360
URA-style A*,1,1047.6660889654843,17594,130.632500000047,0.9754273504273504,0.024572649572649596,nan,nan,nan,0.0,2229,286360
GT Oracle A*,1,1047.6660889654843,10313,71.84549999965384,1.0,0.0,nan,nan,nan,0.0,2229,286360
Topology+Risk A*,1,1047.6660889654843,15915,127.93880000026547,1.0,0.0,nan,nan,nan,0.0,2229,286360
Binary-mask A*,1,1061.9797974644691,11333,80.26070000005348,0.17423442449841606,0.8257655755015839,nan,nan,nan,0.0,2230,286360
Soft-probability A*,1,1061.9797974644694,15850,128.76720000031128,0.9757127771911299,0.02428722280887008,nan,nan,nan,2.1410357898153833e-16,2230,286360
Clearance-aware A*,1,1061.9797974644694,14205,120.03560000039215,1.0,0.0,nan,nan,nan,2.1410357898153833e-16,2230,286360
URA-style A*,1,1061.9797974644694,16026,121.9613000002937,0.9757127771911299,0.02428722280887008,nan,nan,nan,2.1410357898153833e-16,2230,286360
GT Oracle A*,1,1061.9797974644691,10562,87.17740000020058,1.0,0.0,nan,nan,nan,0.0,2230,286360
Topology+Risk A*,1,1061.9797974644694,14230,97.10629999972298,1.0,0.0,nan,nan,nan,2.1410357898153833e-16,2230,286360
Binary-mask A*,1,83.71067811865466,1544,15.55709999956889,1.0,0.0,nan,nan,nan,0.0,2231,286534
Soft-probability A*,1,83.71067811865468,1692,17.51319999993939,1.0,0.0,nan,nan,nan,3.3952310588283625e-16,2231,286534
Clearance-aware A*,1,83.71067811865468,2196,18.514500000037515,1.0,0.0,nan,nan,nan,3.3952310588283625e-16,2231,286534
URA-style A*,1,83.71067811865468,1643,12.448300000414747,1.0,0.0,nan,nan,nan,3.3952310588283625e-16,2231,286534
GT Oracle A*,1,83.71067811865466,1214,8.320200000071054,1.0,0.0,nan,nan,nan,0.0,2231,286534
Topology+Risk A*,1,83.71067811865468,2169,19.975199999862525,1.0,0.0,nan,nan,nan,3.3952310588283625e-16,2231,286534
Binary-mask A*,1,300.48737341529244,10926,87.33570000003965,0.39737991266375544,0.6026200873362446,nan,nan,nan,-1.8917074023688452e-16,2232,286534
Soft-probability A*,1,300.4873734152926,12268,102.27179999992586,1.0,0.0,nan,nan,nan,3.7834148047376903e-16,2232,286534
Clearance-aware A*,1,300.4873734152926,11555,112.10099999971135,1.0,0.0,nan,nan,nan,3.7834148047376903e-16,2232,286534
URA-style A*,1,300.4873734152926,11201,101.95199999998295,1.0,0.0,nan,nan,nan,3.7834148047376903e-16,2232,286534
GT Oracle A*,1,300.4873734152925,7769,67.01500000008309,1.0,0.0,nan,nan,nan,0.0,2232,286534
Topology+Risk A*,1,300.4873734152926,11456,98.38570000010805,1.0,0.0,nan,nan,nan,3.7834148047376903e-16,2232,286534
Binary-mask A*,1,356.156420973605,12180,97.7680999999393,0.7785977859778598,0.22140221402214022,nan,nan,nan,0.0,2233,286534
Soft-probability A*,1,356.1564209736051,14349,126.96889999961058,1.0,0.0,nan,nan,nan,3.192047960579698e-16,2233,286534
Clearance-aware A*,1,356.1564209736051,13716,127.57980000014868,1.0,0.0,nan,nan,nan,3.192047960579698e-16,2233,286534
URA-style A*,1,356.1564209736051,13184,121.94670000008045,1.0,0.0,nan,nan,nan,3.192047960579698e-16,2233,286534
GT Oracle A*,1,356.156420973605,9173,60.99150000000009,1.0,0.0,nan,nan,nan,0.0,2233,286534
Topology+Risk A*,1,356.1564209736051,13577,104.44680000000517,1.0,0.0,nan,nan,nan,3.192047960579698e-16,2233,286534
Binary-mask A*,1,435.7960312803948,15402,126.02999999990061,0.7560240963855421,0.24397590361445787,nan,nan,nan,0.0,2234,286534
Soft-probability A*,1,435.79603128039497,18251,163.77580000016678,1.0,0.0,nan,nan,nan,3.9130750246025867e-16,2234,286534
Clearance-aware A*,1,435.79603128039497,17016,141.6268999996646,1.0,0.0,nan,nan,nan,3.9130750246025867e-16,2234,286534
URA-style A*,1,435.79603128039497,16383,131.02520000029472,1.0,0.0,nan,nan,nan,3.9130750246025867e-16,2234,286534
GT Oracle A*,1,435.7960312803948,11371,100.62350000043807,1.0,0.0,nan,nan,nan,0.0,2234,286534
Topology+Risk A*,1,435.79603128039497,16824,133.2858999999189,1.0,0.0,nan,nan,nan,3.9130750246025867e-16,2234,286534
Binary-mask A*,1,278.3452377915614,10678,84.99100000017279,0.3744075829383886,0.6255924170616114,nan,nan,nan,-2.0421911763899175e-16,2235,286534
Soft-probability A*,1,278.3452377915615,11810,97.86200000007739,1.0,0.0,nan,nan,nan,2.0421911763899175e-16,2235,286534
Clearance-aware A*,1,278.3452377915615,11280,101.27309999961653,1.0,0.0,nan,nan,nan,2.0421911763899175e-16,2235,286534
URA-style A*,1,278.3452377915615,10548,92.8462000001673,1.0,0.0,nan,nan,nan,2.0421911763899175e-16,2235,286534
GT Oracle A*,1,278.34523779156143,7003,55.57180000005246,1.0,0.0,nan,nan,nan,0.0,2235,286534
Topology+Risk A*,1,278.3452377915615,11117,85.76429999993707,1.0,0.0,nan,nan,nan,2.0421911763899175e-16,2235,286534
Binary-mask A*,1,251.64675298172614,9943,90.26700000003984,0.5025906735751295,0.49740932642487046,nan,nan,nan,-2.258857632267395e-16,2236,286534
Soft-probability A*,1,251.64675298172628,10766,86.92440000004353,1.0,0.0,nan,nan,nan,3.388286448401093e-16,2236,286534
Clearance-aware A*,1,251.64675298172628,10344,89.19779999996535,1.0,0.0,nan,nan,nan,3.388286448401093e-16,2236,286534
URA-style A*,1,251.64675298172628,9553,79.63530000006358,1.0,0.0,nan,nan,nan,3.388286448401093e-16,2236,286534
GT Oracle A*,1,251.6467529817262,6505,50.1868999999715,1.0,0.0,nan,nan,nan,0.0,2236,286534
Topology+Risk A*,1,251.64675298172628,10174,82.27480000005016,1.0,0.0,nan,nan,nan,3.388286448401093e-16,2236,286534
Binary-mask A*,1,488.39401102684184,17407,139.24859999997352,0.774798927613941,0.22520107238605902,nan,nan,nan,0.0,2237,286534
Soft-probability A*,1,488.39401102684195,20692,171.59010000023045,1.0,0.0,nan,nan,nan,2.3277688742044764e-16,2237,286534
Clearance-aware A*,1,488.39401102684195,18309,156.93830000009257,1.0,0.0,nan,nan,nan,2.3277688742044764e-16,2237,286534
URA-style A*,1,488.39401102684195,18616,159.19579999990674,1.0,0.0,nan,nan,nan,2.3277688742044764e-16,2237,286534
GT Oracle A*,1,488.39401102684184,12854,100.56780000013532,1.0,0.0,nan,nan,nan,0.0,2237,286534
Topology+Risk A*,1,488.39401102684195,18121,157.51349999982267,1.0,0.0,nan,nan,nan,2.3277688742044764e-16,2237,286534
Binary-mask A*,1,500.05086527633426,19044,143.30440000003364,0.6240208877284595,0.37597911227154046,nan,nan,nan,0.0,2238,286534
Soft-probability A*,1,500.0508652763344,22645,195.15430000001288,1.0,0.0,nan,nan,nan,2.273505469464417e-16,2238,286534
Clearance-aware A*,1,500.0508652763344,20184,173.5662000000957,1.0,0.0,nan,nan,nan,2.273505469464417e-16,2238,286534
URA-style A*,1,500.0508652763344,20018,198.37559999996301,1.0,0.0,nan,nan,nan,2.273505469464417e-16,2238,286534
GT Oracle A*,1,500.05086527633426,13249,96.02369999993243,1.0,0.0,nan,nan,nan,0.0,2238,286534
Topology+Risk A*,1,500.0508652763344,19916,192.98709999975472,1.0,0.0,nan,nan,nan,2.273505469464417e-16,2238,286534
Binary-mask A*,1,500.95036021294595,17678,204.85239999970872,0.7480314960629921,0.25196850393700787,nan,nan,nan,0.0,2239,286534
Soft-probability A*,1,500.9503602129461,21056,216.30039999990913,1.0,0.0,nan,nan,nan,3.404134823057805e-16,2239,286534
Clearance-aware A*,1,500.9503602129461,19392,204.52010000008158,1.0,0.0,nan,nan,nan,3.404134823057805e-16,2239,286534
URA-style A*,1,500.9503602129461,18822,204.38960000001316,1.0,0.0,nan,nan,nan,3.404134823057805e-16,2239,286534
GT Oracle A*,1,500.95036021294595,12931,130.722799999603,1.0,0.0,nan,nan,nan,0.0,2239,286534
Topology+Risk A*,1,500.9503602129461,19182,170.84729999987758,1.0,0.0,nan,nan,nan,3.404134823057805e-16,2239,286534
Binary-mask A*,1,580.9331162702433,22182,217.08750000016153,0.6351351351351351,0.3648648648648649,nan,nan,nan,0.0,2240,286534
Soft-probability A*,1,580.9331162702434,26421,274.22000000024127,1.0,0.0,nan,nan,nan,1.9569694778551794e-16,2240,286534
Clearance-aware A*,1,580.9331162702434,23601,248.61559999999372,1.0,0.0,nan,nan,nan,1.9569694778551794e-16,2240,286534
URA-style A*,1,580.9331162702434,23424,245.98100000002887,1.0,0.0,nan,nan,nan,1.9569694778551794e-16,2240,286534
GT Oracle A*,1,580.9331162702433,15461,161.74839999985124,1.0,0.0,nan,nan,nan,0.0,2240,286534
Topology+Risk A*,1,580.9331162702434,23283,238.84870000028968,1.0,0.0,nan,nan,nan,1.9569694778551794e-16,2240,286534
Binary-mask A*,1,641.7737367038096,25293,281.29859999990003,0.17276422764227642,0.8272357723577236,nan,nan,nan,0.0,2241,286534
Soft-probability A*,1,641.7737367038097,29950,336.0600999999406,1.0,0.0,nan,nan,nan,1.7714473375853428e-16,2241,286534
Clearance-aware A*,1,641.7737367038097,25993,303.7657999998373,1.0,0.0,nan,nan,nan,1.7714473375853428e-16,2241,286534
URA-style A*,1,641.7737367038097,26718,263.45549999996365,1.0,0.0,nan,nan,nan,1.7714473375853428e-16,2241,286534
GT Oracle A*,1,641.7737367038096,17162,184.16039999965506,1.0,0.0,nan,nan,nan,0.0,2241,286534
Topology+Risk A*,1,641.7737367038097,25661,238.16349999970043,1.0,0.0,nan,nan,nan,1.7714473375853428e-16,2241,286534
Binary-mask A*,1,509.7077195258267,18310,162.7651999997397,0.7851662404092071,0.21483375959079287,nan,nan,nan,0.0,2242,286534
Soft-probability A*,1,509.7077195258268,21884,202.14060000034806,1.0,0.0,nan,nan,nan,2.230431939060628e-16,2242,286534
Clearance-aware A*,1,509.70771952582686,18728,167.2395000000506,1.0,0.0,nan,nan,nan,3.345647908590942e-16,2242,286534
URA-style A*,1,509.7077195258268,19492,180.46589999994467,1.0,0.0,nan,nan,nan,2.230431939060628e-16,2242,286534
GT Oracle A*,1,509.7077195258267,13364,107.90039999983492,1.0,0.0,nan,nan,nan,0.0,2242,286534
Topology+Risk A*,1,509.70771952582686,18532,170.09849999976723,1.0,0.0,nan,nan,nan,3.345647908590942e-16,2242,286534
Binary-mask A*,1,551.1341263970197,21320,211.99380000007295,0.14285714285714285,0.8571428571428572,nan,nan,nan,-2.0627798620425037e-16,2243,286534
Soft-probability A*,1,551.1341263970199,25045,275.328200000331,1.0,0.0,nan,nan,nan,2.0627798620425037e-16,2243,286534
Clearance-aware A*,1,551.1341263970199,22554,188.491299999896,1.0,0.0,nan,nan,nan,2.0627798620425037e-16,2243,286534
URA-style A*,1,551.1341263970199,22403,234.46670000021186,1.0,0.0,nan,nan,nan,2.0627798620425037e-16,2243,286534
GT Oracle A*,1,551.1341263970198,14187,134.86200000033932,1.0,0.0,nan,nan,nan,0.0,2243,286534
Topology+Risk A*,1,551.1341263970199,22276,226.5889000000243,1.0,0.0,nan,nan,nan,2.0627798620425037e-16,2243,286534
Binary-mask A*,1,130.48023074035504,3236,25.221899999905872,0.86,0.14,nan,nan,nan,-0.6718446969525594,2244,288500
Soft-probability A*,1,130.48023074035507,3810,42.26389999985258,0.95,0.050000000000000044,nan,nan,nan,-0.6718446969525593,2244,288500
Clearance-aware A*,1,132.23759005323578,6392,49.47330000004513,0.9514563106796117,0.04854368932038833,nan,nan,nan,-0.6674249716454422,2244,288500
URA-style A*,1,143.4507934888323,5935,56.73079999996844,0.9629629629629629,0.03703703703703709,nan,nan,nan,-0.6392239778959522,2244,288500
GT Oracle A*,1,397.6173157302042,17435,146.09659999996438,1.0,0.0,nan,nan,nan,0.0,2244,288500
Topology+Risk A*,1,132.23759005323578,6403,62.32590000035998,0.9514563106796117,0.04854368932038833,nan,nan,nan,-0.6674249716454422,2244,288500
Binary-mask A*,1,212.20815280171334,7270,61.89409999979034,0.7303370786516854,0.2696629213483146,nan,nan,nan,-0.015834227311132033,2245,288500
Soft-probability A*,1,215.6223663640866,10435,95.34890000031737,1.0,0.0,nan,nan,nan,5.272497451848364e-16,2245,288500
Clearance-aware A*,1,222.69343417595204,14122,156.36750000021493,0.9516129032258065,0.048387096774193505,nan,nan,nan,0.03279375850984678,2245,288500
URA-style A*,1,223.279220613579,11661,111.5972999996302,1.0,0.0,nan,nan,nan,0.03551048241704042,2245,288500
GT Oracle A*,1,215.62236636408647,6513,56.91979999983232,1.0,0.0,nan,nan,nan,0.0,2245,288500
Topology+Risk A*,1,223.27922061357896,14297,117.67099999997299,0.9679144385026738,0.03208556149732622,nan,nan,nan,0.035510482417040155,2245,288500
Binary-mask A*,1,320.0315292925768,9262,88.74379999997473,0.64453125,0.35546875,nan,nan,nan,0.5049556309951062,2246,288500
Soft-probability A*,1,326.8599564173231,12673,99.7309999997924,0.9122137404580153,0.08778625954198471,nan,nan,nan,0.5370664666835229,2246,288500
Clearance-aware A*,1,335.3452377915618,11666,106.1002000001281,0.9589552238805971,0.04104477611940294,nan,nan,nan,0.5769686976073515,2246,288500
URA-style A*,1,345.6295090390239,12967,129.75009999991016,0.9851851851851852,0.014814814814814836,nan,nan,nan,0.6253307198079815,2246,288500
GT Oracle A*,1,212.65180361560937,10730,96.24889999986408,1.0,0.0,nan,nan,nan,0.0,2246,288500
Topology+Risk A*,1,338.173664916308,12103,116.20189999985087,0.9666666666666667,0.033333333333333326,nan,nan,nan,0.5902694412486276,2246,288500
Binary-mask A*,1,481.99704140717165,13579,109.86039999988861,0.7890625,0.2109375,nan,nan,nan,-0.1107983009505485,2247,288500
Soft-probability A*,1,485.0681092190374,21883,194.47399999990012,0.987012987012987,0.012987012987012991,nan,nan,nan,-0.10513270867173564,2247,288500
Clearance-aware A*,1,494.2396820942912,23635,186.6979999999785,0.9873417721518988,0.012658227848101222,nan,nan,nan,-0.08821273306395551,2247,288500
URA-style A*,1,500.38181771802226,21590,221.13160000026255,0.9949622166246851,0.005037783375314908,nan,nan,nan,-0.07688154850633062,2247,288500
GT Oracle A*,1,542.0559159102171,17883,165.35939999994298,1.0,0.0,nan,nan,nan,0.0,2247,288500
Topology+Risk A*,1,496.4823227814105,23657,213.6438000002272,0.98989898989899,0.010101010101010055,nan,nan,nan,-0.08407544644592554,2247,288500
Binary-mask A*,1,360.6761902332493,8760,66.7289000002711,0.511400651465798,0.48859934853420195,nan,nan,nan,0.020987861847584725,2248,288500
Soft-probability A*,1,362.0904037956226,14511,135.12709999986328,1.0,0.0,nan,nan,nan,0.024991161539503898,2248,288500
Clearance-aware A*,1,369.1614716074881,15075,128.22260000029928,1.0,0.0,nan,nan,nan,0.04500765999909735,2248,288500
URA-style A*,1,375.64675298172676,13857,133.39529999984734,1.0,0.0,nan,nan,nan,0.0633659374320541,2248,288500
GT Oracle A*,1,353.26197667087627,6877,64.52339999987089,1.0,0.0,nan,nan,nan,0.0,2248,288500
Topology+Risk A*,1,371.40411229460744,14864,134.85149999996793,1.0,0.0,nan,nan,nan,0.05135603835629802,2248,288500
Binary-mask A*,1,486.9676041556491,26297,228.1007999999929,0.6770833333333334,0.32291666666666663,nan,nan,nan,-0.018684676524680238,2249,288500
Soft-probability A*,1,490.3818177180222,38965,363.52420000002894,0.9664082687338501,0.03359173126614989,nan,nan,nan,-0.011804506144181793,2249,288500
Clearance-aware A*,1,500.38181771802215,40692,377.12590000001,1.0,0.0,nan,nan,nan,0.008347046343109685,2249,288500
URA-style A*,1,505.6538956566642,34689,352.6491000002352,1.0,0.0,nan,nan,nan,0.0189711018728734,2249,288500
GT Oracle A*,1,496.2396820942911,34205,304.6208000000661,1.0,0.0,nan,nan,nan,0.0,2249,288500
Topology+Risk A*,1,502.96760415564904,39537,359.2659000000822,1.0,0.0,nan,nan,nan,0.013557807454986193,2249,288500
Binary-mask A*,1,548.0630585851547,29131,279.660000000149,0.7541766109785203,0.2458233890214797,nan,nan,nan,-0.016636449653028934,2250,288500
Soft-probability A*,1,551.477272147528,41827,425.42580000008456,0.9691943127962085,0.03080568720379151,nan,nan,nan,-0.01051048820070008,2250,288500
Clearance-aware A*,1,561.4772721475279,44562,455.1400000000285,1.0,0.0,nan,nan,nan,0.007432037480296367,2250,288500
URA-style A*,1,566.74935008617,37717,377.888399999847,1.0,0.0,nan,nan,nan,0.01689147686092664,2250,288500
GT Oracle A*,1,557.3351365237969,36344,301.7776000001504,1.0,0.0,nan,nan,nan,0.0,2250,288500
Topology+Risk A*,1,564.0630585851549,43497,364.88180000014836,1.0,0.0,nan,nan,nan,0.012071591436565908,2250,288500
Binary-mask A*,1,539.9209229614231,37351,337.7525999999307,0.8024096385542169,0.19759036144578312,nan,nan,nan,-0.016883095602904907,2251,288500
Soft-probability A*,1,543.3351365237962,47692,442.25890000006984,0.9688995215311005,0.031100478468899517,nan,nan,nan,-0.010666312874833727,2251,288500
Clearance-aware A*,1,555.0924958366769,47916,436.8043999998008,1.0,0.0,nan,nan,nan,0.010742116026502779,2251,288500
URA-style A*,1,558.6072144624384,41565,338.4251000002223,1.0,0.0,nan,nan,nan,0.01714190375140322,2251,288500
GT Oracle A*,1,549.1930009000652,24204,202.3693999999523,1.0,0.0,nan,nan,nan,0.0,2251,288500
Topology+Risk A*,1,557.6782822743038,46424,437.8478999997242,1.0,0.0,nan,nan,nan,0.015450454321763429,2251,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2252,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2252,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2252,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2252,288500
GT Oracle A*,1,842.8326112068552,70777,609.5790999997917,1.0,0.0,nan,nan,nan,0.0,2252,288500
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2252,288500
Binary-mask A*,1,733.4894654563475,44485,380.96830000040427,0.7516891891891891,0.24831081081081086,nan,nan,nan,0.07338845166894403,2253,288500
Soft-probability A*,1,746.2173875177054,70077,643.3038999998644,0.961730449251248,0.038269550748752046,nan,nan,nan,0.09201449225686721,2253,288500
Clearance-aware A*,1,768.7026688919442,72457,751.4080000000831,1.0,0.0,nan,nan,nan,0.12491945203651257,2253,288500
URA-style A*,1,773.3889603929592,64715,744.2118999997547,1.0,0.0,nan,nan,nan,0.13177737081413846,2253,288500
GT Oracle A*,1,683.340187157679,26943,241.3061000002017,1.0,0.0,nan,nan,nan,0.0,2253,288500
Topology+Risk A*,1,771.2884553295711,71487,676.9721999999092,1.0,0.0,nan,nan,nan,0.12870349179624388,2253,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2254,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2254,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2254,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2254,288500
GT Oracle A*,1,963.6437943888989,90565,784.3268000001444,1.0,0.0,nan,nan,nan,0.0,2254,288500
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2254,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2255,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2255,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2255,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2255,288500
GT Oracle A*,1,602.6782822743041,14962,118.94979999988209,1.0,0.0,nan,nan,nan,0.0,2255,288500
Topology+Risk A*,1,716.7615433949899,33771,289.11779999998544,0.9136442141623489,0.08635578583765113,nan,nan,nan,0.18929379816072692,2255,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2256,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2256,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2256,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2256,288500
GT Oracle A*,1,1001.2245301926432,52437,445.4646999997749,1.0,0.0,nan,nan,nan,0.0,2256,288500
Topology+Risk A*,1,996.839753881793,101302,946.8974000001253,0.928921568627451,0.07107843137254899,nan,nan,nan,-0.0043794135866873,2256,288500
Binary-mask A*,1,1463.6631303726572,77399,738.3869000000232,0.509976057462091,0.49002394253790904,nan,nan,nan,-0.007045073815962547,2257,288500
Soft-probability A*,1,1474.8763338082538,96436,903.9029999999002,0.9689984101748808,0.031001589825119247,nan,nan,nan,0.0005620082773361885,2257,288500
Clearance-aware A*,1,1499.0600999923277,109488,1003.220500000225,0.997639653815893,0.002360346184106965,nan,nan,nan,0.016968372055895773,2257,288500
URA-style A*,1,1494.2316728675817,82985,735.2817999999388,0.98973954222573,0.010260457774269982,nan,nan,nan,0.01369274776793788,2257,288500
GT Oracle A*,1,1474.0479066835076,71749,635.8946000000287,1.0,0.0,nan,nan,nan,0.0,2257,288500
Topology+Risk A*,1,1498.8174593052083,108281,1008.2193000002917,0.9976415094339622,0.002358490566037763,nan,nan,nan,0.016803763642546952,2257,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2258,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2258,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2258,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2258,288500
GT Oracle A*,1,1575.3393206059068,119499,1000.4801000000043,1.0,0.0,nan,nan,nan,0.0,2258,288500
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2258,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2259,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2259,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2259,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2259,288500
GT Oracle A*,1,1566.5819612930259,119897,992.1829999998408,1.0,0.0,nan,nan,nan,0.0,2259,288500
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2259,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2260,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2260,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2260,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2260,288500
GT Oracle A*,1,1543.268252794041,118806,977.6110000002518,1.0,0.0,nan,nan,nan,0.0,2260,288500
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2260,288500
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2261,288500
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2261,288500
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2261,288500
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2261,288500
GT Oracle A*,1,1547.0256121069217,119457,1064.0124999999898,1.0,0.0,nan,nan,nan,0.0,2261,288500
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,2261,288500
Binary-mask A*,1,162.28427124746185,1119,15.520599999945262,0.632258064516129,0.367741935483871,nan,nan,nan,-0.020010561143671463,2262,292753
Soft-probability A*,1,164.76955262170043,2446,20.614699999896402,0.9870967741935484,0.012903225806451646,nan,nan,nan,-0.005002640285917694,2262,292753
Clearance-aware A*,1,167.25483399593904,2881,37.21729999961099,1.0,0.0,nan,nan,nan,0.010005280571836247,2262,292753
URA-style A*,1,167.254833995939,2035,21.849199999905977,1.0,0.0,nan,nan,nan,0.010005280571836075,2262,292753
GT Oracle A*,1,165.59797974644658,1590,13.009599999804777,1.0,0.0,nan,nan,nan,0.0,2262,292753
Topology+Risk A*,1,167.25483399593904,2864,31.227799999669514,1.0,0.0,nan,nan,nan,0.010005280571836247,2262,292753
Binary-mask A*,1,177.01219330881986,2068,19.337600000199018,0.7831325301204819,0.2168674698795181,nan,nan,nan,-0.018376220308697476,2263,292753
Soft-probability A*,1,179.4974746830585,2635,34.493099999963306,0.9879518072289156,0.012048192771084376,nan,nan,nan,-0.004594055077174014,2263,292753
Clearance-aware A*,1,181.15432893255087,2668,29.77809999993042,1.0,0.0,nan,nan,nan,0.004594055077174645,2263,292753
URA-style A*,1,181.15432893255087,2616,30.858799999805342,1.0,0.0,nan,nan,nan,0.004594055077174645,2263,292753
GT Oracle A*,1,180.32590180780463,2152,13.555300000007264,1.0,0.0,nan,nan,nan,0.0,2263,292753
Topology+Risk A*,1,181.15432893255087,2674,23.55729999999312,1.0,0.0,nan,nan,nan,0.004594055077174645,2263,292753
Binary-mask A*,1,462.6934341759523,5362,42.13449999997465,0.4131455399061033,0.5868544600938967,nan,nan,nan,-0.012377980038829388,2264,292753
Soft-probability A*,1,464.3502884254448,7157,50.81350000000384,0.755868544600939,0.244131455399061,nan,nan,nan,-0.00884141431344944,2264,292753
Clearance-aware A*,1,469.320851173922,6004,50.37709999987783,0.9061032863849765,0.0938967136150235,nan,nan,nan,0.0017682828626899125,2264,292753
URA-style A*,1,466.8355697996834,6674,74.18639999968946,0.8169014084507042,0.18309859154929575,nan,nan,nan,-0.0035365657253797035,2264,292753
GT Oracle A*,1,468.4924240491758,3933,26.419799999985116,1.0,0.0,nan,nan,nan,0.0,2264,292753
Topology+Risk A*,1,469.320851173922,6000,70.98529999984748,0.9061032863849765,0.0938967136150235,nan,nan,nan,0.0017682828626899125,2264,292753
Binary-mask A*,1,59.07106781186546,417,5.676899999798479,1.0,0.0,nan,nan,nan,0.0,2265,292753
Soft-probability A*,1,59.071067811865476,541,6.809399999838206,1.0,0.0,nan,nan,nan,2.4057216572522334e-16,2265,292753
Clearance-aware A*,1,59.071067811865476,770,7.265400000051159,1.0,0.0,nan,nan,nan,2.4057216572522334e-16,2265,292753
URA-style A*,1,59.071067811865476,404,4.39860000005865,1.0,0.0,nan,nan,nan,2.4057216572522334e-16,2265,292753
GT Oracle A*,1,59.07106781186546,433,6.887099999858037,1.0,0.0,nan,nan,nan,0.0,2265,292753
Topology+Risk A*,1,59.071067811865476,767,8.237399999870831,1.0,0.0,nan,nan,nan,2.4057216572522334e-16,2265,292753
Binary-mask A*,1,84.62741699796948,873,5.689899999651971,0.8607594936708861,0.1392405063291139,nan,nan,nan,-0.01920227436053251,2266,292753
Soft-probability A*,1,85.45584412271566,1166,8.337200000369194,0.9746835443037974,0.025316455696202556,nan,nan,nan,-0.009601137180266254,2266,292753
Clearance-aware A*,1,87.11269837220804,1327,8.771799999976793,1.0,0.0,nan,nan,nan,0.009601137180266419,2266,292753
URA-style A*,1,87.11269837220804,1156,12.279900000066846,1.0,0.0,nan,nan,nan,0.009601137180266419,2266,292753
GT Oracle A*,1,86.28427124746185,852,5.931000000146014,1.0,0.0,nan,nan,nan,0.0,2266,292753
